2020-06-10 17:26:45 INFO  EmployeesRestApi:52 - response header Content Encoding is:gzip
2020-06-10 17:26:45 INFO  EmployeesRestApi:58 - ***********checkContentLength*********
2020-06-10 17:26:45 INFO  EmployeesRestApi:60 - response header Content Length is:595
2020-06-10 17:26:45 INFO  EmployeesRestApi:71 - cookie is: null
2020-06-10 17:26:45 INFO  EmployeesRestApi:31 - ***********checkResponseBody*********
2020-06-10 17:26:45 INFO  EmployeesRestApi:34 - {"status":"success","data":[{"id":"1","employee_name":"Tiger Nixon","employee_salary":"320800","employee_age":"61","profile_image":""},{"id":"2","employee_name":"Garrett Winters","employee_salary":"170750","employee_age":"63","profile_image":""},{"id":"3","employee_name":"Ashton Cox","employee_salary":"86000","employee_age":"66","profile_image":""},{"id":"4","employee_name":"Cedric Kelly","employee_salary":"433060","employee_age":"22","profile_image":""},{"id":"5","employee_name":"Airi Satou","employee_salary":"162700","employee_age":"33","profile_image":""},{"id":"6","employee_name":"Brielle Williamson","employee_salary":"372000","employee_age":"61","profile_image":""},{"id":"7","employee_name":"Herrod Chandler","employee_salary":"137500","employee_age":"59","profile_image":""},{"id":"8","employee_name":"Rhona Davidson","employee_salary":"327900","employee_age":"55","profile_image":""},{"id":"9","employee_name":"Colleen Hurst","employee_salary":"205500","employee_age":"39","profile_image":""},{"id":"10","employee_name":"Sonya Frost","employee_salary":"103600","employee_age":"23","profile_image":""},{"id":"11","employee_name":"Jena Gaines","employee_salary":"90560","employee_age":"30","profile_image":""},{"id":"12","employee_name":"Quinn Flynn","employee_salary":"342000","employee_age":"22","profile_image":""},{"id":"13","employee_name":"Charde Marshall","employee_salary":"470600","employee_age":"36","profile_image":""},{"id":"14","employee_name":"Haley Kennedy","employee_salary":"313500","employee_age":"43","profile_image":""},{"id":"15","employee_name":"Tatyana Fitzpatrick","employee_salary":"385750","employee_age":"19","profile_image":""},{"id":"16","employee_name":"Michael Silva","employee_salary":"198500","employee_age":"66","profile_image":""},{"id":"17","employee_name":"Paul Byrd","employee_salary":"725000","employee_age":"64","profile_image":""},{"id":"18","employee_name":"Gloria Little","employee_salary":"237500","employee_age":"59","profile_image":""},{"id":"19","employee_name":"Bradley Greer","employee_salary":"132000","employee_age":"41","profile_image":""},{"id":"20","employee_name":"Dai Rios","employee_salary":"217500","employee_age":"35","profile_image":""},{"id":"21","employee_name":"Jenette Caldwell","employee_salary":"345000","employee_age":"30","profile_image":""},{"id":"22","employee_name":"Yuri Berry","employee_salary":"675000","employee_age":"40","profile_image":""},{"id":"23","employee_name":"Caesar Vance","employee_salary":"106450","employee_age":"21","profile_image":""},{"id":"24","employee_name":"Doris Wilder","employee_salary":"85600","employee_age":"23","profile_image":""}]}
2020-06-10 17:26:45 INFO  EmployeesRestApi:25 - Checkign Response Status code...
2020-06-10 17:26:45 INFO  EmployeesRestApi:40 - ***********checkResponseTime*********
2020-06-10 17:26:45 INFO  EmployeesRestApi:77 - ***********End of Testcase001*********
2020-06-10 17:26:48 INFO  EmployeesRestApi:25 - *****************TC004_PUT_EmployeeRecord*************
2020-06-10 17:26:50 INFO  EmployeesRestApi:15 - ***********Testcase05_Delete************
2020-06-10 17:26:53 INFO  EmployeesRestApi:36 - Checkign Response Status code...
2020-06-10 17:26:53 INFO  EmployeesRestApi:42 - ***********End of Testcase005*********
2020-06-10 17:30:33 INFO  EmployeesRestApi:16 - ***********Started Testcase01************
2020-06-10 17:30:34 INFO  EmployeesRestApi:50 - ***********checkContentEncoding*********
2020-06-10 17:30:34 INFO  EmployeesRestApi:52 - response header Content Encoding is:gzip
2020-06-10 17:30:34 INFO  EmployeesRestApi:58 - ***********checkContentLength*********
2020-06-10 17:30:34 INFO  EmployeesRestApi:60 - response header Content Length is:595
2020-06-10 17:30:34 INFO  EmployeesRestApi:71 - cookie is: null
2020-06-10 17:30:34 INFO  EmployeesRestApi:31 - ***********checkResponseBody*********
2020-06-10 17:30:34 INFO  EmployeesRestApi:34 - {"status":"success","data":[{"id":"1","employee_name":"Tiger Nixon","employee_salary":"320800","employee_age":"61","profile_image":""},{"id":"2","employee_name":"Garrett Winters","employee_salary":"170750","employee_age":"63","profile_image":""},{"id":"3","employee_name":"Ashton Cox","employee_salary":"86000","employee_age":"66","profile_image":""},{"id":"4","employee_name":"Cedric Kelly","employee_salary":"433060","employee_age":"22","profile_image":""},{"id":"5","employee_name":"Airi Satou","employee_salary":"162700","employee_age":"33","profile_image":""},{"id":"6","employee_name":"Brielle Williamson","employee_salary":"372000","employee_age":"61","profile_image":""},{"id":"7","employee_name":"Herrod Chandler","employee_salary":"137500","employee_age":"59","profile_image":""},{"id":"8","employee_name":"Rhona Davidson","employee_salary":"327900","employee_age":"55","profile_image":""},{"id":"9","employee_name":"Colleen Hurst","employee_salary":"205500","employee_age":"39","profile_image":""},{"id":"10","employee_name":"Sonya Frost","employee_salary":"103600","employee_age":"23","profile_image":""},{"id":"11","employee_name":"Jena Gaines","employee_salary":"90560","employee_age":"30","profile_image":""},{"id":"12","employee_name":"Quinn Flynn","employee_salary":"342000","employee_age":"22","profile_image":""},{"id":"13","employee_name":"Charde Marshall","employee_salary":"470600","employee_age":"36","profile_image":""},{"id":"14","employee_name":"Haley Kennedy","employee_salary":"313500","employee_age":"43","profile_image":""},{"id":"15","employee_name":"Tatyana Fitzpatrick","employee_salary":"385750","employee_age":"19","profile_image":""},{"id":"16","employee_name":"Michael Silva","employee_salary":"198500","employee_age":"66","profile_image":""},{"id":"17","employee_name":"Paul Byrd","employee_salary":"725000","employee_age":"64","profile_image":""},{"id":"18","employee_name":"Gloria Little","employee_salary":"237500","employee_age":"59","profile_image":""},{"id":"19","employee_name":"Bradley Greer","employee_salary":"132000","employee_age":"41","profile_image":""},{"id":"20","employee_name":"Dai Rios","employee_salary":"217500","employee_age":"35","profile_image":""},{"id":"21","employee_name":"Jenette Caldwell","employee_salary":"345000","employee_age":"30","profile_image":""},{"id":"22","employee_name":"Yuri Berry","employee_salary":"675000","employee_age":"40","profile_image":""},{"id":"23","employee_name":"Caesar Vance","employee_salary":"106450","employee_age":"21","profile_image":""},{"id":"24","employee_name":"Doris Wilder","employee_salary":"85600","employee_age":"23","profile_image":""}]}
2020-06-10 17:30:34 INFO  EmployeesRestApi:25 - Checkign Response Status code...
2020-06-10 17:30:34 INFO  EmployeesRestApi:40 - ***********checkResponseTime*********
2020-06-10 17:30:34 INFO  EmployeesRestApi:77 - ***********End of Testcase001*********
2020-06-10 17:30:36 INFO  EmployeesRestApi:25 - *****************TC004_PUT_EmployeeRecord*************
2020-06-10 17:30:39 INFO  EmployeesRestApi:15 - ***********Testcase05_Delete************
2020-06-10 17:30:40 INFO  EmployeesRestApi:36 - Checkign Response Status code...
2020-06-10 17:30:40 INFO  EmployeesRestApi:42 - ***********End of Testcase005*********
2020-06-10 17:33:44 INFO  EmployeesRestApi:16 - ***********Started Testcase01************
2020-06-10 17:33:46 INFO  EmployeesRestApi:50 - ***********checkContentEncoding*********
2020-06-10 17:33:46 INFO  EmployeesRestApi:52 - response header Content Encoding is:gzip
2020-06-10 17:33:46 INFO  EmployeesRestApi:58 - ***********checkContentLength*********
2020-06-10 17:33:46 INFO  EmployeesRestApi:60 - response header Content Length is:595
2020-06-10 17:33:46 INFO  EmployeesRestApi:71 - cookie is: null
2020-06-10 17:33:46 INFO  EmployeesRestApi:31 - ***********checkResponseBody*********
2020-06-10 17:33:46 INFO  EmployeesRestApi:34 - {"status":"success","data":[{"id":"1","employee_name":"Tiger Nixon","employee_salary":"320800","employee_age":"61","profile_image":""},{"id":"2","employee_name":"Garrett Winters","employee_salary":"170750","employee_age":"63","profile_image":""},{"id":"3","employee_name":"Ashton Cox","employee_salary":"86000","employee_age":"66","profile_image":""},{"id":"4","employee_name":"Cedric Kelly","employee_salary":"433060","employee_age":"22","profile_image":""},{"id":"5","employee_name":"Airi Satou","employee_salary":"162700","employee_age":"33","profile_image":""},{"id":"6","employee_name":"Brielle Williamson","employee_salary":"372000","employee_age":"61","profile_image":""},{"id":"7","employee_name":"Herrod Chandler","employee_salary":"137500","employee_age":"59","profile_image":""},{"id":"8","employee_name":"Rhona Davidson","employee_salary":"327900","employee_age":"55","profile_image":""},{"id":"9","employee_name":"Colleen Hurst","employee_salary":"205500","employee_age":"39","profile_image":""},{"id":"10","employee_name":"Sonya Frost","employee_salary":"103600","employee_age":"23","profile_image":""},{"id":"11","employee_name":"Jena Gaines","employee_salary":"90560","employee_age":"30","profile_image":""},{"id":"12","employee_name":"Quinn Flynn","employee_salary":"342000","employee_age":"22","profile_image":""},{"id":"13","employee_name":"Charde Marshall","employee_salary":"470600","employee_age":"36","profile_image":""},{"id":"14","employee_name":"Haley Kennedy","employee_salary":"313500","employee_age":"43","profile_image":""},{"id":"15","employee_name":"Tatyana Fitzpatrick","employee_salary":"385750","employee_age":"19","profile_image":""},{"id":"16","employee_name":"Michael Silva","employee_salary":"198500","employee_age":"66","profile_image":""},{"id":"17","employee_name":"Paul Byrd","employee_salary":"725000","employee_age":"64","profile_image":""},{"id":"18","employee_name":"Gloria Little","employee_salary":"237500","employee_age":"59","profile_image":""},{"id":"19","employee_name":"Bradley Greer","employee_salary":"132000","employee_age":"41","profile_image":""},{"id":"20","employee_name":"Dai Rios","employee_salary":"217500","employee_age":"35","profile_image":""},{"id":"21","employee_name":"Jenette Caldwell","employee_salary":"345000","employee_age":"30","profile_image":""},{"id":"22","employee_name":"Yuri Berry","employee_salary":"675000","employee_age":"40","profile_image":""},{"id":"23","employee_name":"Caesar Vance","employee_salary":"106450","employee_age":"21","profile_image":""},{"id":"24","employee_name":"Doris Wilder","employee_salary":"85600","employee_age":"23","profile_image":""}]}
2020-06-10 17:33:46 INFO  EmployeesRestApi:25 - Checkign Response Status code...
2020-06-10 17:33:46 INFO  EmployeesRestApi:40 - ***********checkResponseTime*********
2020-06-10 17:33:46 INFO  EmployeesRestApi:77 - ***********End of Testcase001*********
2020-06-10 17:33:49 INFO  EmployeesRestApi:25 - *****************TC004_PUT_EmployeeRecord*************
2020-06-10 17:33:52 INFO  EmployeesRestApi:15 - ***********Testcase05_Delete************
2020-06-10 17:33:54 INFO  EmployeesRestApi:36 - Checkign Response Status code...
2020-06-10 17:33:54 INFO  EmployeesRestApi:42 - ***********End of Testcase005*********
2020-06-12 10:12:16 INFO  EmployeesRestApi:16 - ***********Started Testcase01************
2020-06-12 10:12:16 INFO  EmployeesRestApi:50 - ***********checkContentEncoding*********
2020-06-12 10:12:16 INFO  EmployeesRestApi:52 - response header Content Encoding is:gzip
2020-06-12 10:12:16 INFO  EmployeesRestApi:58 - ***********checkContentLength*********
2020-06-12 10:12:16 INFO  EmployeesRestApi:60 - response header Content Length is:595
2020-06-12 10:12:16 INFO  EmployeesRestApi:71 - cookie is: null
2020-06-12 10:12:16 INFO  EmployeesRestApi:31 - ***********checkResponseBody*********
2020-06-12 10:12:16 INFO  EmployeesRestApi:34 - {"status":"success","data":[{"id":"1","employee_name":"Tiger Nixon","employee_salary":"320800","employee_age":"61","profile_image":""},{"id":"2","employee_name":"Garrett Winters","employee_salary":"170750","employee_age":"63","profile_image":""},{"id":"3","employee_name":"Ashton Cox","employee_salary":"86000","employee_age":"66","profile_image":""},{"id":"4","employee_name":"Cedric Kelly","employee_salary":"433060","employee_age":"22","profile_image":""},{"id":"5","employee_name":"Airi Satou","employee_salary":"162700","employee_age":"33","profile_image":""},{"id":"6","employee_name":"Brielle Williamson","employee_salary":"372000","employee_age":"61","profile_image":""},{"id":"7","employee_name":"Herrod Chandler","employee_salary":"137500","employee_age":"59","profile_image":""},{"id":"8","employee_name":"Rhona Davidson","employee_salary":"327900","employee_age":"55","profile_image":""},{"id":"9","employee_name":"Colleen Hurst","employee_salary":"205500","employee_age":"39","profile_image":""},{"id":"10","employee_name":"Sonya Frost","employee_salary":"103600","employee_age":"23","profile_image":""},{"id":"11","employee_name":"Jena Gaines","employee_salary":"90560","employee_age":"30","profile_image":""},{"id":"12","employee_name":"Quinn Flynn","employee_salary":"342000","employee_age":"22","profile_image":""},{"id":"13","employee_name":"Charde Marshall","employee_salary":"470600","employee_age":"36","profile_image":""},{"id":"14","employee_name":"Haley Kennedy","employee_salary":"313500","employee_age":"43","profile_image":""},{"id":"15","employee_name":"Tatyana Fitzpatrick","employee_salary":"385750","employee_age":"19","profile_image":""},{"id":"16","employee_name":"Michael Silva","employee_salary":"198500","employee_age":"66","profile_image":""},{"id":"17","employee_name":"Paul Byrd","employee_salary":"725000","employee_age":"64","profile_image":""},{"id":"18","employee_name":"Gloria Little","employee_salary":"237500","employee_age":"59","profile_image":""},{"id":"19","employee_name":"Bradley Greer","employee_salary":"132000","employee_age":"41","profile_image":""},{"id":"20","employee_name":"Dai Rios","employee_salary":"217500","employee_age":"35","profile_image":""},{"id":"21","employee_name":"Jenette Caldwell","employee_salary":"345000","employee_age":"30","profile_image":""},{"id":"22","employee_name":"Yuri Berry","employee_salary":"675000","employee_age":"40","profile_image":""},{"id":"23","employee_name":"Caesar Vance","employee_salary":"106450","employee_age":"21","profile_image":""},{"id":"24","employee_name":"Doris Wilder","employee_salary":"85600","employee_age":"23","profile_image":""}]}
2020-06-12 10:12:16 INFO  EmployeesRestApi:25 - Checkign Response Status code...
2020-06-12 10:12:16 INFO  EmployeesRestApi:40 - ***********checkResponseTime*********
2020-06-12 10:12:16 INFO  EmployeesRestApi:77 - ***********End of Testcase001*********
2020-06-12 10:12:20 INFO  EmployeesRestApi:25 - *****************TC004_PUT_EmployeeRecord*************
2020-06-12 10:12:22 INFO  EmployeesRestApi:15 - ***********Testcase05_Delete************
2020-06-12 10:12:23 INFO  EmployeesRestApi:29 - Checkign Response Status code...
2020-06-12 10:12:23 INFO  EmployeesRestApi:35 - ***********End of Testcase005*********
2020-06-12 11:38:42 INFO  EmployeesRestApi:16 - ***********Started Testcase01************
2020-06-12 11:38:42 INFO  EmployeesRestApi:50 - ***********checkContentEncoding*********
2020-06-12 11:38:42 INFO  EmployeesRestApi:52 - response header Content Encoding is:gzip
2020-06-12 11:38:42 INFO  EmployeesRestApi:58 - ***********checkContentLength*********
2020-06-12 11:38:42 INFO  EmployeesRestApi:60 - response header Content Length is:595
2020-06-12 11:38:42 INFO  EmployeesRestApi:71 - cookie is: null
2020-06-12 11:38:42 INFO  EmployeesRestApi:31 - ***********checkResponseBody*********
2020-06-12 11:38:42 INFO  EmployeesRestApi:34 - {"status":"success","data":[{"id":"1","employee_name":"Tiger Nixon","employee_salary":"320800","employee_age":"61","profile_image":""},{"id":"2","employee_name":"Garrett Winters","employee_salary":"170750","employee_age":"63","profile_image":""},{"id":"3","employee_name":"Ashton Cox","employee_salary":"86000","employee_age":"66","profile_image":""},{"id":"4","employee_name":"Cedric Kelly","employee_salary":"433060","employee_age":"22","profile_image":""},{"id":"5","employee_name":"Airi Satou","employee_salary":"162700","employee_age":"33","profile_image":""},{"id":"6","employee_name":"Brielle Williamson","employee_salary":"372000","employee_age":"61","profile_image":""},{"id":"7","employee_name":"Herrod Chandler","employee_salary":"137500","employee_age":"59","profile_image":""},{"id":"8","employee_name":"Rhona Davidson","employee_salary":"327900","employee_age":"55","profile_image":""},{"id":"9","employee_name":"Colleen Hurst","employee_salary":"205500","employee_age":"39","profile_image":""},{"id":"10","employee_name":"Sonya Frost","employee_salary":"103600","employee_age":"23","profile_image":""},{"id":"11","employee_name":"Jena Gaines","employee_salary":"90560","employee_age":"30","profile_image":""},{"id":"12","employee_name":"Quinn Flynn","employee_salary":"342000","employee_age":"22","profile_image":""},{"id":"13","employee_name":"Charde Marshall","employee_salary":"470600","employee_age":"36","profile_image":""},{"id":"14","employee_name":"Haley Kennedy","employee_salary":"313500","employee_age":"43","profile_image":""},{"id":"15","employee_name":"Tatyana Fitzpatrick","employee_salary":"385750","employee_age":"19","profile_image":""},{"id":"16","employee_name":"Michael Silva","employee_salary":"198500","employee_age":"66","profile_image":""},{"id":"17","employee_name":"Paul Byrd","employee_salary":"725000","employee_age":"64","profile_image":""},{"id":"18","employee_name":"Gloria Little","employee_salary":"237500","employee_age":"59","profile_image":""},{"id":"19","employee_name":"Bradley Greer","employee_salary":"132000","employee_age":"41","profile_image":""},{"id":"20","employee_name":"Dai Rios","employee_salary":"217500","employee_age":"35","profile_image":""},{"id":"21","employee_name":"Jenette Caldwell","employee_salary":"345000","employee_age":"30","profile_image":""},{"id":"22","employee_name":"Yuri Berry","employee_salary":"675000","employee_age":"40","profile_image":""},{"id":"23","employee_name":"Caesar Vance","employee_salary":"106450","employee_age":"21","profile_image":""},{"id":"24","employee_name":"Doris Wilder","employee_salary":"85600","employee_age":"23","profile_image":""}]}
2020-06-12 11:38:42 INFO  EmployeesRestApi:25 - Checkign Response Status code...
2020-06-12 11:38:42 INFO  EmployeesRestApi:40 - ***********checkResponseTime*********
2020-06-12 11:38:42 INFO  EmployeesRestApi:77 - ***********End of Testcase001*********
2020-06-12 11:38:46 INFO  EmployeesRestApi:25 - *****************TC004_PUT_EmployeeRecord*************
2020-06-12 11:38:48 INFO  EmployeesRestApi:15 - ***********Testcase05_Delete************
2020-06-12 11:38:49 INFO  EmployeesRestApi:29 - Checkign Response Status code...
2020-06-12 11:38:49 INFO  EmployeesRestApi:35 - ***********End of Testcase005*********
